Image_Path,Classes
/home/suzana/Dokumente/uni/0_MA/MA/data/datasets/keywords/500/other/siba.4017.jpg,"['handbag', 'coat', 'necktie', 'hat', 'necktie', 'hat', 'wheel']"
/home/suzana/Dokumente/uni/0_MA/MA/data/datasets/keywords/500/other/vase.828-IMAGE.1.jpg,"['dress', 'dress', 'sock']"
/home/suzana/Dokumente/uni/0_MA/MA/data/datasets/keywords/500/other/vase.297-IMAGE.1.jpg,[]
/home/suzana/Dokumente/uni/0_MA/MA/data/datasets/keywords/500/other/vase.875-IMAGE.1.jpg,['button']
/home/suzana/Dokumente/uni/0_MA/MA/data/datasets/keywords/500/other/vase.176-IMAGE.1.jpg,"['coat', 'coat', 'coat', 'coat', 'coat', 'hat', 'hat', 'horse', 'coat']"
/home/suzana/Dokumente/uni/0_MA/MA/data/datasets/keywords/500/other/vase.859-IMAGE.1.jpg,"['basket', 'statue_(sculpture)', 'necktie', 'glove', 'dress']"
/home/suzana/Dokumente/uni/0_MA/MA/data/datasets/keywords/500/other/siba.4028.jpg,"['clock', 'signboard', 'wheel', 'wheel', 'truck']"
/home/suzana/Dokumente/uni/0_MA/MA/data/datasets/keywords/500/other/vase.705-IMAGE.1.jpg,['dress']
/home/suzana/Dokumente/uni/0_MA/MA/data/datasets/keywords/500/other/siba.3215.jpg,['hat']
/home/suzana/Dokumente/uni/0_MA/MA/data/datasets/keywords/500/other/vase.511-IMAGE.1.jpg,"['coat', 'coat', 'coat']"
/home/suzana/Dokumente/uni/0_MA/MA/data/datasets/keywords/500/other/vase.894-IMAGE.1.jpg,"['ring', 'ring', 'ring', 'ring']"
/home/suzana/Dokumente/uni/0_MA/MA/data/datasets/keywords/500/other/vase.41-IMAGE.1.jpg,['rhinoceros']
/home/suzana/Dokumente/uni/0_MA/MA/data/datasets/keywords/500/other/vase.312-IMAGE.1.jpg,"['button', 'button', 'button', 'ring', 'trousers', 'necktie']"
/home/suzana/Dokumente/uni/0_MA/MA/data/datasets/keywords/500/other/vase.700-IMAGE.1.jpg,"['boot', 'boot', 'boot', 'coat', 'walking_cane', 'boot', 'flower_arrangement', 'hat', 'helmet', 'coat', 'boot', 'hat', 'trousers', 'coat', 'hat', 'flag', 'boot']"
/home/suzana/Dokumente/uni/0_MA/MA/data/datasets/keywords/500/other/vase.1027-IMAGE.1.jpg,"['button', 'button', 'button', 'button']"
/home/suzana/Dokumente/uni/0_MA/MA/data/datasets/keywords/500/other/vase.269-IMAGE.1.jpg,"['dress', 'bed']"
/home/suzana/Dokumente/uni/0_MA/MA/data/datasets/keywords/500/other/vase.474-IMAGE.1.jpg,[]
/home/suzana/Dokumente/uni/0_MA/MA/data/datasets/keywords/500/other/siba.4864.jpg,"['handbag', 'dress', 'coat', 'handbag', 'hat', 'dress']"
/home/suzana/Dokumente/uni/0_MA/MA/data/datasets/keywords/500/other/vase.580-IMAGE.1.jpg,"['bow-tie', 'button', 'button', 'button', 'button', 'button']"
/home/suzana/Dokumente/uni/0_MA/MA/data/datasets/keywords/500/other/vase.264-IMAGE.1.jpg,['necktie']
/home/suzana/Dokumente/uni/0_MA/MA/data/datasets/keywords/500/other/vase.618-IMAGE.1.jpg,"['boot', 'coat', 'hat', 'cowboy_hat', 'coat', 'coat', 'coat', 'hat', 'hat', 'coat', 'hat', 'hat']"
/home/suzana/Dokumente/uni/0_MA/MA/data/datasets/keywords/500/other/vase.185-IMAGE.1.jpg,"['coat', 'coat', 'hat', 'coat', 'backpack', 'coat', 'hat', 'coat', 'hat', 'coat', 'hat', 'boot', 'coat', 'hat', 'coat', 'coat', 'hat', 'hat', 'coat', 'coat', 'hat', 'hat', 'coat', 'hat', 'hat', 'hat']"
/home/suzana/Dokumente/uni/0_MA/MA/data/datasets/keywords/500/other/siba.1112.jpg,"['signboard', 'poster', 'signboard', 'signboard']"
/home/suzana/Dokumente/uni/0_MA/MA/data/datasets/keywords/500/other/vase.360-IMAGE.1.jpg,"['button', 'bolt']"
/home/suzana/Dokumente/uni/0_MA/MA/data/datasets/keywords/500/other/vase.497-IMAGE.1.jpg,['button']
/home/suzana/Dokumente/uni/0_MA/MA/data/datasets/keywords/500/other/vase.520-IMAGE.1.jpg,"['bow-tie', 'dress', 'coat', 'skirt', 'coat', 'hat']"
/home/suzana/Dokumente/uni/0_MA/MA/data/datasets/keywords/500/other/vase.633-IMAGE.1.jpg,"['curtain', 'necktie', 'skirt', 'apron', 'dress', 'curtain']"
/home/suzana/Dokumente/uni/0_MA/MA/data/datasets/keywords/500/other/vase.47-IMAGE.1.jpg,"['necklace', 'mirror']"
/home/suzana/Dokumente/uni/0_MA/MA/data/datasets/keywords/500/other/siba.1159.jpg,"['button', 'sock']"
/home/suzana/Dokumente/uni/0_MA/MA/data/datasets/keywords/500/other/vase.716-IMAGE.1.jpg,"['horse', 'wagon_wheel', 'wagon']"
/home/suzana/Dokumente/uni/0_MA/MA/data/datasets/keywords/500/other/vase.925-IMAGE.1.jpg,"['necktie', 'hat']"
/home/suzana/Dokumente/uni/0_MA/MA/data/datasets/keywords/500/other/vase.186-IMAGE.1.jpg,[]
/home/suzana/Dokumente/uni/0_MA/MA/data/datasets/keywords/500/other/siba.3508.jpg,"['handkerchief', 'poster', 'button', 'belt_buckle', 'button', 'poster', 'poster', 'poster', 'poster', 'poster', 'button', 'poster', 'poster', 'signboard', 'poster', 'poster']"
/home/suzana/Dokumente/uni/0_MA/MA/data/datasets/keywords/500/other/vase.861-IMAGE.1.jpg,"['boot', 'hinge', 'boot', 'sock']"
/home/suzana/Dokumente/uni/0_MA/MA/data/datasets/keywords/500/other/vase.166-IMAGE.1.jpg,"['button', 'button', 'button', 'boot', 'button', 'button', 'button']"
/home/suzana/Dokumente/uni/0_MA/MA/data/datasets/keywords/500/other/vase.1035-IMAGE.1.jpg,[]
/home/suzana/Dokumente/uni/0_MA/MA/data/datasets/keywords/500/other/siba.1056.jpg,"['fireplug', 'flag', 'statue_(sculpture)', 'statue_(sculpture)', 'wheel', 'wheel', 'statue_(sculpture)', 'flag', 'wheel']"
/home/suzana/Dokumente/uni/0_MA/MA/data/datasets/keywords/500/other/vase.19-IMAGE.1.jpg,['button']
/home/suzana/Dokumente/uni/0_MA/MA/data/datasets/keywords/500/other/siba.1075.jpg,"['bicycle', 'bicycle', 'bicycle', 'bicycle', 'bicycle', 'bicycle', 'backpack', 'bicycle', 'wheel', 'backpack', 'hat', 'bicycle', 'wheel', 'trousers']"
/home/suzana/Dokumente/uni/0_MA/MA/data/datasets/keywords/500/other/siba.1135.jpg,"['flag', 'horse', 'boot', 'boot', 'hat', 'hat', 'horse', 'coat', 'umbrella', 'hat']"
/home/suzana/Dokumente/uni/0_MA/MA/data/datasets/keywords/500/other/vase.540-IMAGE.1.jpg,"['button', 'headband', 'button', 'shoe', 'handbag']"
/home/suzana/Dokumente/uni/0_MA/MA/data/datasets/keywords/500/other/vase.440-IMAGE.1.jpg,"['dress', 'handbag', 'dress', 'dress', 'coat', 'coat', 'skirt', 'umbrella']"
/home/suzana/Dokumente/uni/0_MA/MA/data/datasets/keywords/500/other/vase.687-IMAGE.1.jpg,"['bow-tie', 'dress', 'painting', 'choker', 'crown']"
/home/suzana/Dokumente/uni/0_MA/MA/data/datasets/keywords/500/other/vase.866-IMAGE.1.jpg,[]
/home/suzana/Dokumente/uni/0_MA/MA/data/datasets/keywords/500/other/vase.509-IMAGE.1.jpg,"['dress', 'boot', 'glove', 'shoe', 'coat']"
/home/suzana/Dokumente/uni/0_MA/MA/data/datasets/keywords/500/other/vase.587-IMAGE.1.jpg,"['button', 'button', 'button', 'button', 'shoe', 'shoe']"
/home/suzana/Dokumente/uni/0_MA/MA/data/datasets/keywords/500/other/vase.86-IMAGE.1.jpg,"['skirt', 'necklace', 'dress', 'curtain', 'sweater', 'button', 'sock', 'button', 'button', 'dress', 'button', 'button', 'button', 'sock', 'button', 'skirt', 'necklace', 'sock']"
/home/suzana/Dokumente/uni/0_MA/MA/data/datasets/keywords/500/other/vase.367-IMAGE.1.jpg,['necktie']
/home/suzana/Dokumente/uni/0_MA/MA/data/datasets/keywords/500/other/vase.389-IMAGE.1.jpg,[]
/home/suzana/Dokumente/uni/0_MA/MA/data/datasets/keywords/500/other/vase.523-IMAGE.1.jpg,[]
/home/suzana/Dokumente/uni/0_MA/MA/data/datasets/keywords/500/other/vase.638-IMAGE.1.jpg,[]
/home/suzana/Dokumente/uni/0_MA/MA/data/datasets/keywords/500/other/vase.510-IMAGE.1.jpg,"['coat', 'coat', 'coat', 'coat', 'coat', 'coat', 'coat', 'coat', 'coat', 'coat', 'coat', 'boot', 'coat', 'coat', 'coat', 'coat', 'coat', 'coat', 'coat', 'coat', 'coat', 'coat', 'coat', 'coat', 'coat', 'coat', 'coat', 'boot', 'coat', 'hat', 'coat', 'coat', 'coat', 'coat', 'coat', 'coat', 'coat', 'coat', 'coat', 'hat', 'coat', 'coat', 'coat', 'coat', 'coat', 'coat', 'coat']"
/home/suzana/Dokumente/uni/0_MA/MA/data/datasets/keywords/500/other/vase.661-IMAGE.1.jpg,['microphone']
/home/suzana/Dokumente/uni/0_MA/MA/data/datasets/keywords/500/other/vase.108-IMAGE.1.jpg,[]
/home/suzana/Dokumente/uni/0_MA/MA/data/datasets/keywords/500/other/siba.4888.jpg,['boat']
/home/suzana/Dokumente/uni/0_MA/MA/data/datasets/keywords/500/other/vase.431-IMAGE.1.jpg,"['belt', 'button', 'button', 'belt_buckle', 'belt', 'belt', 'button', 'button', 'button', 'button', 'belt_buckle', 'button']"
/home/suzana/Dokumente/uni/0_MA/MA/data/datasets/keywords/500/other/vase.334-IMAGE.1.jpg,['earring']
/home/suzana/Dokumente/uni/0_MA/MA/data/datasets/keywords/500/other/vase.824-IMAGE.1.jpg,"['dress', 'log']"
/home/suzana/Dokumente/uni/0_MA/MA/data/datasets/keywords/500/other/vase.345-IMAGE.1.jpg,"['earring', 'bow_(decorative_ribbons)', 'dress']"
/home/suzana/Dokumente/uni/0_MA/MA/data/datasets/keywords/500/other/vase.1022-IMAGE.1.jpg,"['button', 'button', 'button', 'statue_(sculpture)']"
/home/suzana/Dokumente/uni/0_MA/MA/data/datasets/keywords/500/other/siba.4894.jpg,[]
/home/suzana/Dokumente/uni/0_MA/MA/data/datasets/keywords/500/other/vase.330-IMAGE.1.jpg,"['skirt', 'belt', 'shower_curtain']"
/home/suzana/Dokumente/uni/0_MA/MA/data/datasets/keywords/500/other/vase.87-IMAGE.1.jpg,"['necklace', 'ring', 'ring', 'ring', 'dress', 'ring', 'belt', 'dress', 'ring']"
/home/suzana/Dokumente/uni/0_MA/MA/data/datasets/keywords/500/other/vase.175-IMAGE.1.jpg,[]
/home/suzana/Dokumente/uni/0_MA/MA/data/datasets/keywords/500/other/vase.482-IMAGE.1.jpg,['necktie']
/home/suzana/Dokumente/uni/0_MA/MA/data/datasets/keywords/500/other/vase.230-IMAGE.1.jpg,"['dress', 'bracelet', 'necktie', 'curtain']"
/home/suzana/Dokumente/uni/0_MA/MA/data/datasets/keywords/500/other/vase.751-IMAGE.1.jpg,[]
/home/suzana/Dokumente/uni/0_MA/MA/data/datasets/keywords/500/other/vase.946-IMAGE.1.jpg,"['car_(automobile)', 'car_(automobile)', 'car_(automobile)', 'streetlight', 'car_(automobile)', 'car_(automobile)', 'taillight']"
/home/suzana/Dokumente/uni/0_MA/MA/data/datasets/keywords/500/other/vase.576-IMAGE.1.jpg,['earring']
/home/suzana/Dokumente/uni/0_MA/MA/data/datasets/keywords/500/other/siba.4097.jpg,"['boot', 'boot', 'boot', 'boot', 'sweater', 'hat', 'lightbulb', 'sweater', 'lightbulb', 'sweater', 'baby', 'hat', 'button']"
/home/suzana/Dokumente/uni/0_MA/MA/data/datasets/keywords/500/other/vase.666-IMAGE.1.jpg,[]
/home/suzana/Dokumente/uni/0_MA/MA/data/datasets/keywords/500/other/vase.299-IMAGE.1.jpg,"['button', 'button', 'button', 'button', 'button', 'watch']"
/home/suzana/Dokumente/uni/0_MA/MA/data/datasets/keywords/500/other/vase.310-IMAGE.1.jpg,[]
/home/suzana/Dokumente/uni/0_MA/MA/data/datasets/keywords/500/other/vase.518-IMAGE.1.jpg,"['boot', 'handbag', 'choker', 'hat', 'button', 'hat', 'coat', 'coat', 'coat', 'button', 'hat', 'button', 'boot', 'baby', 'hat', 'coat', 'button', 'hat']"
/home/suzana/Dokumente/uni/0_MA/MA/data/datasets/keywords/500/other/siba.4862.jpg,"['dress', 'dress', 'dress', 'dress', 'dress', 'dress', 'dress', 'dress', 'dress', 'handbag', 'dress', 'dress', 'dress', 'dress', 'dress', 'coat', 'skirt', 'coat', 'skirt', 'dress', 'baby', 'hat', 'dress']"
/home/suzana/Dokumente/uni/0_MA/MA/data/datasets/keywords/500/other/vase.506-IMAGE.1.jpg,"['button', 'button', 'button', 'dress', 'button', 'button', 'button', 'hat']"
/home/suzana/Dokumente/uni/0_MA/MA/data/datasets/keywords/500/other/vase.515-IMAGE.1.jpg,"['boot', 'scarf', 'boot', 'dress', 'necktie', 'necktie', 'boot', 'boot', 'dress', 'necktie', 'boot', 'coat']"
/home/suzana/Dokumente/uni/0_MA/MA/data/datasets/keywords/500/other/siba.4004.jpg,[]
/home/suzana/Dokumente/uni/0_MA/MA/data/datasets/keywords/500/other/vase.833-IMAGE.1.jpg,"['boot', 'boot', 'spectacles']"
/home/suzana/Dokumente/uni/0_MA/MA/data/datasets/keywords/500/other/vase.333-IMAGE.1.jpg,"['sock', 'dress', 'flower_arrangement', 'tiara']"
/home/suzana/Dokumente/uni/0_MA/MA/data/datasets/keywords/500/other/vase.839-IMAGE.1.jpg,"['dress', 'glove', 'boot', 'banner']"
/home/suzana/Dokumente/uni/0_MA/MA/data/datasets/keywords/500/other/vase.1024-IMAGE.1.jpg,"['handkerchief', 'necktie', 'button', 'button', 'dress_hat', 'button', 'button', 'button', 'trousers', 'button']"
/home/suzana/Dokumente/uni/0_MA/MA/data/datasets/keywords/500/other/vase.305-IMAGE.1.jpg,['spectacles']
/home/suzana/Dokumente/uni/0_MA/MA/data/datasets/keywords/500/other/vase.582-IMAGE.1.jpg,"['button', 'button', 'button', 'button', 'button', 'bow-tie', 'button', 'bow-tie', 'trousers', 'glove', 'necktie', 'skirt', 'button', 'necktie', 'bow-tie']"
/home/suzana/Dokumente/uni/0_MA/MA/data/datasets/keywords/500/other/vase.664-IMAGE.1.jpg,"['button', 'sweater', 'sandal_(type_of_shoe)', 'necktie', 'necktie', 'necktie', 'scarf']"
/home/suzana/Dokumente/uni/0_MA/MA/data/datasets/keywords/500/other/siba.4788.jpg,"['motorcycle', 'strap', 'dress', 'hat', 'dress']"
/home/suzana/Dokumente/uni/0_MA/MA/data/datasets/keywords/500/other/vase.235-IMAGE.1.jpg,"['chair', 'skirt', 'boot', 'necklace', 'glove', 'boot', 'sweater', 'dress']"
/home/suzana/Dokumente/uni/0_MA/MA/data/datasets/keywords/500/other/vase.49-IMAGE.1.jpg,"['dress', 'boot', 'boot', 'boot', 'dress', 'dress', 'dress', 'boot', 'dress', 'boot', 'boot', 'coat', 'coat', 'dress', 'dress', 'boot', 'cowboy_hat', 'dress', 'dress', 'dress', 'skirt', 'hat', 'boot', 'hat', 'boot', 'skirt', 'skirt', 'dress', 'boot', 'boot', 'dress', 'dress_hat', 'coat', 'dress', 'boot', 'dress', 'coat', 'dress', 'boot', 'dress', 'hat', 'boot', 'dress', 'dress', 'dress', 'sombrero', 'dress', 'baby', 'dress']"
/home/suzana/Dokumente/uni/0_MA/MA/data/datasets/keywords/500/other/vase.581-IMAGE.1.jpg,"['button', 'button']"
/home/suzana/Dokumente/uni/0_MA/MA/data/datasets/keywords/500/other/vase.461-IMAGE.1.jpg,"['coat', 'coat', 'coat', 'coat', 'coat', 'coat', 'coat', 'coat', 'coat', 'hat']"
/home/suzana/Dokumente/uni/0_MA/MA/data/datasets/keywords/500/other/vase.438-IMAGE.1.jpg,"['boot', 'coat', 'glove', 'bowl', 'hat', 'boot', 'hat', 'hat', 'necktie', 'dress', 'boot', 'robe', 'hat']"
/home/suzana/Dokumente/uni/0_MA/MA/data/datasets/keywords/500/other/siba.4002.jpg,"['car_(automobile)', 'boot', 'boot', 'wheel']"
/home/suzana/Dokumente/uni/0_MA/MA/data/datasets/keywords/500/other/vase.129-IMAGE.1.jpg,"['bolt', 'button']"
/home/suzana/Dokumente/uni/0_MA/MA/data/datasets/keywords/500/other/vase.916-IMAGE.1.jpg,[]
/home/suzana/Dokumente/uni/0_MA/MA/data/datasets/keywords/500/other/vase.842-IMAGE.1.jpg,['weathervane']
/home/suzana/Dokumente/uni/0_MA/MA/data/datasets/keywords/500/other/vase.558-IMAGE.1.jpg,['painting']
/home/suzana/Dokumente/uni/0_MA/MA/data/datasets/keywords/500/other/vase.169-IMAGE.1.jpg,"['skirt', 'boot', 'boot', 'boot', 'boot', 'boot', 'dress', 'boot', 'coat', 'dress', 'boot', 'dress', 'boot', 'boot', 'coat']"
/home/suzana/Dokumente/uni/0_MA/MA/data/datasets/keywords/500/other/siba.4849.jpg,"['bow-tie', 'hat', 'sweater']"
/home/suzana/Dokumente/uni/0_MA/MA/data/datasets/keywords/500/other/siba.1136.jpg,"['necktie', 'necktie', 'necktie', 'necktie', 'mug', 'necktie', 'necktie', 'mug', 'necktie', 'necktie', 'necktie', 'necktie', 'baby', 'wine_bottle', 'glass_(drink_container)', 'cup', 'necktie', 'glass_(drink_container)', 'glass_(drink_container)', 'necktie', 'spectacles']"
/home/suzana/Dokumente/uni/0_MA/MA/data/datasets/keywords/500/other/siba.4113.jpg,"['ladder', 'ladder', 'ladder', 'hat', 'coat', 'ladder']"
/home/suzana/Dokumente/uni/0_MA/MA/data/datasets/keywords/500/other/vase.456-IMAGE.1.jpg,[]
/home/suzana/Dokumente/uni/0_MA/MA/data/datasets/keywords/500/other/siba.4856.jpg,"['necktie', 'umbrella', 'umbrella', 'dress', 'hat', 'coat', 'button', 'dress']"
/home/suzana/Dokumente/uni/0_MA/MA/data/datasets/keywords/500/other/siba.1137.jpg,"['necktie', 'necktie', 'beanie']"
/home/suzana/Dokumente/uni/0_MA/MA/data/datasets/keywords/500/other/siba.4062.jpg,"['necktie', 'cake', 'necktie', 'button', 'bird', 'bird', 'jacket', 'teddy_bear', 'hat', 'painting']"
/home/suzana/Dokumente/uni/0_MA/MA/data/datasets/keywords/500/other/vase.821-IMAGE.1.jpg,['dress']
/home/suzana/Dokumente/uni/0_MA/MA/data/datasets/keywords/500/other/vase.495-IMAGE.1.jpg,"['flower_arrangement', 'button', 'crossbar', 'button']"
/home/suzana/Dokumente/uni/0_MA/MA/data/datasets/keywords/500/other/vase.225-IMAGE.1.jpg,"['dress', 'handbag', 'skirt', 'dress', 'boot']"
/home/suzana/Dokumente/uni/0_MA/MA/data/datasets/keywords/500/other/vase.1012-IMAGE.1.jpg,"['button', 'button', 'button', 'button']"
/home/suzana/Dokumente/uni/0_MA/MA/data/datasets/keywords/500/other/vase.187-IMAGE.1.jpg,"['horse', 'horse', 'horse', 'horse', 'horse', 'horse', 'horse', 'hat', 'hat', 'horse', 'horse', 'coat', 'coat', 'hat', 'horse', 'horse', 'horse', 'hat']"
/home/suzana/Dokumente/uni/0_MA/MA/data/datasets/keywords/500/other/vase.237-IMAGE.1.jpg,"['skirt', 'dress', 'necklace', 'sock']"
/home/suzana/Dokumente/uni/0_MA/MA/data/datasets/keywords/500/other/vase.128-IMAGE.1.jpg,"['dress', 'dress', 'dress', 'skirt', 'dress', 'dress', 'curtain', 'coat', 'dress', 'skirt', 'dress', 'dress', 'skirt', 'dress', 'skirt', 'dress', 'baby']"
/home/suzana/Dokumente/uni/0_MA/MA/data/datasets/keywords/500/other/vase.525-IMAGE.1.jpg,"['hat', 'hat', 'dress', 'dress', 'hat', 'hat', 'hat', 'handbag', 'coat', 'coat', 'dress', 'coat', 'hat', 'hat', 'dress', 'hat', 'hat', 'coat', 'baby']"
/home/suzana/Dokumente/uni/0_MA/MA/data/datasets/keywords/500/other/vase.1036-IMAGE.1.jpg,"['button', 'button', 'button', 'button', 'button', 'dress']"
/home/suzana/Dokumente/uni/0_MA/MA/data/datasets/keywords/500/other/siba.1241.jpg,"['necktie', 'spectacles', 'spectacles', 'bottle', 'necktie', 'book', 'necktie', 'button', 'cushion', 'necktie', 'button', 'coat']"
/home/suzana/Dokumente/uni/0_MA/MA/data/datasets/keywords/500/other/siba.3066.jpg,"['baseball_cap', 'coat', 'coat', 'curtain', 'umbrella', 'coat', 'umbrella', 'handbag']"
/home/suzana/Dokumente/uni/0_MA/MA/data/datasets/keywords/500/other/vase.892-IMAGE.1.jpg,"['button', 'dress']"
/home/suzana/Dokumente/uni/0_MA/MA/data/datasets/keywords/500/other/vase.929-IMAGE.1.jpg,"['boot', 'bow_(decorative_ribbons)', 'dress', 'dress', 'boot', 'dress', 'bow_(decorative_ribbons)', 'skirt', 'skirt']"
/home/suzana/Dokumente/uni/0_MA/MA/data/datasets/keywords/500/other/vase.240-IMAGE.1.jpg,"['ring', 'hat']"
/home/suzana/Dokumente/uni/0_MA/MA/data/datasets/keywords/500/other/vase.91-IMAGE.1.jpg,"['necktie', 'button', 'necktie', 'necktie', 'necktie', 'button', 'belt', 'dress', 'trousers', 'handkerchief']"
/home/suzana/Dokumente/uni/0_MA/MA/data/datasets/keywords/500/other/vase.888-IMAGE.1.jpg,"['button', 'necklace']"
/home/suzana/Dokumente/uni/0_MA/MA/data/datasets/keywords/500/other/vase.634-IMAGE.1.jpg,"['skirt', 'dress', 'statue_(sculpture)', 'dress']"
/home/suzana/Dokumente/uni/0_MA/MA/data/datasets/keywords/500/other/vase.146-IMAGE.1.jpg,"['button', 'button', 'button', 'button', 'handle', 'button', 'button']"
/home/suzana/Dokumente/uni/0_MA/MA/data/datasets/keywords/500/other/vase.886-IMAGE.1.jpg,"['bow_(decorative_ribbons)', 'dress', 'dress', 'glove']"
/home/suzana/Dokumente/uni/0_MA/MA/data/datasets/keywords/500/other/vase.868-IMAGE.1.jpg,['teddy_bear']
/home/suzana/Dokumente/uni/0_MA/MA/data/datasets/keywords/500/other/siba.4870.jpg,"['bow_(decorative_ribbons)', 'streetlight', 'coat', 'dress']"
/home/suzana/Dokumente/uni/0_MA/MA/data/datasets/keywords/500/other/siba.1072.jpg,"['signboard', 'umbrella', 'wheel', 'coat', 'hat', 'cart']"
/home/suzana/Dokumente/uni/0_MA/MA/data/datasets/keywords/500/other/vase.436-IMAGE.1.jpg,"['coat', 'coat', 'hat', 'coat', 'coat', 'coat', 'coat', 'telephone_pole', 'coat', 'coat', 'telephone_pole', 'hat', 'hat']"
/home/suzana/Dokumente/uni/0_MA/MA/data/datasets/keywords/500/other/vase.306-IMAGE.1.jpg,"['necktie', 'button', 'overalls_(clothing)', 'spectacles']"
/home/suzana/Dokumente/uni/0_MA/MA/data/datasets/keywords/500/other/vase.838-IMAGE.1.jpg,"['chair', 'glove', 'hat']"
/home/suzana/Dokumente/uni/0_MA/MA/data/datasets/keywords/500/other/siba.4902.jpg,"['poster', 'water_tower', 'strap', 'button']"
/home/suzana/Dokumente/uni/0_MA/MA/data/datasets/keywords/500/other/vase.616-IMAGE.1.jpg,"['button', 'button', 'button', 'button', 'button', 'button', 'necklace', 'hat', 'teddy_bear', 'button', 'glove', 'button', 'coat']"
/home/suzana/Dokumente/uni/0_MA/MA/data/datasets/keywords/500/other/vase.607-IMAGE.1.jpg,"['cow', 'cow', 'cow', 'cow', 'cow', 'sheep', 'cow', 'sheep', 'cow', 'cow', 'sheep', 'cow', 'cow', 'cow', 'cow', 'cow', 'pole']"
/home/suzana/Dokumente/uni/0_MA/MA/data/datasets/keywords/500/other/vase.259-IMAGE.1.jpg,"['jacket', 'baby']"
/home/suzana/Dokumente/uni/0_MA/MA/data/datasets/keywords/500/other/vase.614-IMAGE.1.jpg,['button']
/home/suzana/Dokumente/uni/0_MA/MA/data/datasets/keywords/500/other/vase.565-IMAGE.1.jpg,"['button', 'sweater', 'walking_cane', 'button']"
/home/suzana/Dokumente/uni/0_MA/MA/data/datasets/keywords/500/other/vase.336-IMAGE.1.jpg,"['dress', 'sock', 'sock']"
/home/suzana/Dokumente/uni/0_MA/MA/data/datasets/keywords/500/other/vase.739-IMAGE.1.jpg,"['helmet', 'lanyard']"
/home/suzana/Dokumente/uni/0_MA/MA/data/datasets/keywords/500/other/siba.3065.jpg,"['necktie', 'necktie', 'coat', 'coat', 'coat', 'necktie']"
/home/suzana/Dokumente/uni/0_MA/MA/data/datasets/keywords/500/other/vase.966-IMAGE.1.jpg,"['necklace', 'dress', 'necklace', 'ring', 'necklace', 'earring']"
/home/suzana/Dokumente/uni/0_MA/MA/data/datasets/keywords/500/other/vase.639-IMAGE.1.jpg,"['trousers', 'hat', 'coat', 'trash_can']"
/home/suzana/Dokumente/uni/0_MA/MA/data/datasets/keywords/500/other/vase.696-IMAGE.1.jpg,"['button', 'button']"
/home/suzana/Dokumente/uni/0_MA/MA/data/datasets/keywords/500/other/vase.631-IMAGE.1.jpg,"['boot', 'hat', 'boot', 'boot', 'hat', 'trousers', 'baby']"
/home/suzana/Dokumente/uni/0_MA/MA/data/datasets/keywords/500/other/vase.80-IMAGE.1.jpg,['scarf']
/home/suzana/Dokumente/uni/0_MA/MA/data/datasets/keywords/500/other/vase.354-IMAGE.1.jpg,[]
/home/suzana/Dokumente/uni/0_MA/MA/data/datasets/keywords/500/other/vase.11-IMAGE.1.jpg,"['button', 'cellular_telephone', 'remote_control', 'cellular_telephone']"
/home/suzana/Dokumente/uni/0_MA/MA/data/datasets/keywords/500/other/vase.35-IMAGE.1.jpg,"['dress', 'skirt', 'shoe', 'necktie', 'skirt', 'dress', 'necktie', 'necktie', 'dress', 'dress', 'baby']"
/home/suzana/Dokumente/uni/0_MA/MA/data/datasets/keywords/500/other/vase.42-IMAGE.1.jpg,"['button', 'button', 'button', 'button', 'button', 'button', 'button', 'button', 'button', 'dress', 'boot', 'belt', 'coat', 'skirt', 'button', 'button', 'button', 'jacket', 'baseball_cap']"
/home/suzana/Dokumente/uni/0_MA/MA/data/datasets/keywords/500/other/vase.479-IMAGE.1.jpg,"['button', 'dress', 'necktie', 'bracelet', 'belt', 'dress', 'skirt']"
/home/suzana/Dokumente/uni/0_MA/MA/data/datasets/keywords/500/other/vase.242-IMAGE.1.jpg,"['dress', 'sweater', 'necklace', 'control']"
/home/suzana/Dokumente/uni/0_MA/MA/data/datasets/keywords/500/other/vase.742-IMAGE.1.jpg,['polar_bear']
/home/suzana/Dokumente/uni/0_MA/MA/data/datasets/keywords/500/other/vase.659-IMAGE.1.jpg,['coat']
/home/suzana/Dokumente/uni/0_MA/MA/data/datasets/keywords/500/other/vase.870-IMAGE.1.jpg,['strap']
/home/suzana/Dokumente/uni/0_MA/MA/data/datasets/keywords/500/other/vase.816-IMAGE.1.jpg,"['bird', 'bird', 'bird', 'bird', 'bird', 'bird']"
/home/suzana/Dokumente/uni/0_MA/MA/data/datasets/keywords/500/other/vase.152-IMAGE.1.jpg,[]
/home/suzana/Dokumente/uni/0_MA/MA/data/datasets/keywords/500/other/vase.359-IMAGE.1.jpg,['necktie']
/home/suzana/Dokumente/uni/0_MA/MA/data/datasets/keywords/500/other/vase.673-IMAGE.1.jpg,"['coat', 'coat', 'coat', 'hat', 'coat', 'skateboard', 'coat', 'coat', 'coat']"
/home/suzana/Dokumente/uni/0_MA/MA/data/datasets/keywords/500/other/vase.304-IMAGE.1.jpg,"['bow-tie', 'button', 'button', 'spectacles', 'button']"
/home/suzana/Dokumente/uni/0_MA/MA/data/datasets/keywords/500/other/siba.4008.jpg,"['headband', 'soccer_ball', 'short_pants']"
